Mastercraft MC-440,Mastercraft MC-440,/images/product_pic1.jpg,"产品定位：高档均衡型轿车轮胎
轮辋：14”，15”，16”，17”
速度：H ， V
SKU：22个
适合路况：高速公路，国道，省道，城市街道
制造地: CCT（中国成山工厂）
上市时间: 2012年8月
",/mc-440.html,195,55,R15
Mastercraft MC-440,Mastercraft MC-440,/images/product_pic1.jpg,"产品定位：高档均衡型轿车轮胎
轮辋：14”，15”，16”，17”
速度：H ， V
SKU：22个
适合路况：高速公路，国道，省道，城市街道
制造地: CCT（中国成山工厂）
上市时间: 2012年8月
",/mc-440.html,205,60,R16
Mastercraft MC-440,Mastercraft MC-440,/images/product_pic1.jpg,"产品定位：高档均衡型轿车轮胎
轮辋：14”，15”，16”，17”
速度：H ， V
SKU：22个
适合路况：高速公路，国道，省道，城市街道
制造地: CCT（中国成山工厂）
上市时间: 2012年8月
",/mc-440.html,215,60,R16
Mastercraft MC-440,Mastercraft MC-440,/images/product_pic1.jpg,"产品定位：高档均衡型轿车轮胎
轮辋：14”，15”，16”，17”
速度：H ， V
SKU：22个
适合路况：高速公路，国道，省道，城市街道
制造地: CCT（中国成山工厂）
上市时间: 2012年8月
",/mc-440.html,225,60,R16
Mastercraft MC-440,Mastercraft MC-440,/images/product_pic1.jpg,"产品定位：高档均衡型轿车轮胎
轮辋：14”，15”，16”，17”
速度：H ， V
SKU：22个
适合路况：高速公路，国道，省道，城市街道
制造地: CCT（中国成山工厂）
上市时间: 2012年8月
",/mc-440.html,205,55,R16
Mastercraft MC-440,Mastercraft MC-440,/images/product_pic1.jpg,"产品定位：高档均衡型轿车轮胎
轮辋：14”，15”，16”，17”
速度：H ， V
SKU：22个
适合路况：高速公路，国道，省道，城市街道
制造地: CCT（中国成山工厂）
上市时间: 2012年8月
",/mc-440.html,225,55,R16
Mastercraft MC-440,Mastercraft MC-440,/images/product_pic1.jpg,"产品定位：高档均衡型轿车轮胎
轮辋：14”，15”，16”，17”
速度：H ， V
SKU：22个
适合路况：高速公路，国道，省道，城市街道
制造地: CCT（中国成山工厂）
上市时间: 2012年8月
",/mc-440.html,205,50,R16
Mastercraft MC-440,Mastercraft MC-440,/images/product_pic1.jpg,"产品定位：高档均衡型轿车轮胎
轮辋：14”，15”，16”，17”
速度：H ， V
SKU：22个
适合路况：高速公路，国道，省道，城市街道
制造地: CCT（中国成山工厂）
上市时间: 2012年8月
",/mc-440.html,225,50,R16
Mastercraft MC-440,Mastercraft MC-440,/images/product_pic1.jpg,"产品定位：高档均衡型轿车轮胎
轮辋：14”，15”，16”，17”
速度：H ， V
SKU：22个
适合路况：高速公路，国道，省道，城市街道
制造地: CCT（中国成山工厂）
上市时间: 2012年8月
8_",/mc-440.html,215,55,R17
Mastercraft MC-440,Mastercraft MC-440,/images/product_pic1.jpg,"产品定位：高档均衡型轿车轮胎
轮辋：14”，15”，16”，17”
速度：H ， V
SKU：22个
适合路况：高速公路，国道，省道，城市街道
制造地: CCT（中国成山工厂）
上市时间: 2012年8月
",/mc-440.html,215,50,R17XL
